task_id,project_id,priority,status,due_in_days,delay_days
3920,269,MEDIUM,DELAYED,104,17.58
3921,269,HIGH,DELAYED,14,18.64
3922,269,MEDIUM,DELAYED,39,16.01
3923,270,HIGH,DONE,70,6.76
3924,270,LOW,DONE,61,10.64
3925,270,HIGH,DONE,82,12.6
3926,270,MEDIUM,DONE,100,6.05
3927,270,MEDIUM,DONE,128,14.06
3928,270,MEDIUM,DONE,145,7.15
3929,270,MEDIUM,DONE,59,9.44
3930,270,LOW,DONE,34,13.32
3931,270,MEDIUM,DONE,14,9.09
3932,270,MEDIUM,DONE,19,11.61
3933,270,HIGH,DONE,52,10.48
3934,270,HIGH,DONE,74,11.22
3935,270,LOW,DONE,131,10.17
3936,270,LOW,DELAYED,138,10.11
3937,270,LOW,DELAYED,12,6.26
3938,270,MEDIUM,DELAYED,86,9.47
3939,270,MEDIUM,DELAYED,57,6.4
3940,270,MEDIUM,DELAYED,79,11.44
3941,270,MEDIUM,DELAYED,134,6.55
3942,270,MEDIUM,DELAYED,109,9.27
3943,270,MEDIUM,BLOCKED,123,7.66
3944,270,MEDIUM,BLOCKED,95,2.26
3945,270,MEDIUM,BLOCKED,30,12.98
3946,271,HIGH,DONE,43,9.04
3947,271,MEDIUM,DONE,14,10.19
3948,271,HIGH,DONE,11,5.82
3949,271,MEDIUM,DONE,3,4.07
3950,271,MEDIUM,DONE,22,7.24
3951,271,HIGH,DONE,34,8.99
3952,271,LOW,DONE,27,9.19
3953,271,HIGH,DONE,14,7.12
3954,271,LOW,DONE,35,16.29
3955,271,MEDIUM,DONE,27,7.87
3956,271,LOW,DONE,32,4.07
3957,271,MEDIUM,DONE,17,8.27
3958,271,MEDIUM,DELAYED,39,9.94
3959,271,MEDIUM,DELAYED,33,9.77
3960,271,MEDIUM,DELAYED,42,4.63
3961,271,MEDIUM,DELAYED,25,8.13
3962,271,MEDIUM,DELAYED,8,9.93
3963,272,MEDIUM,DONE,86,11.02
3964,272,MEDIUM,DONE,59,13.95
3965,272,LOW,DONE,56,13.32
3966,272,HIGH,DONE,115,15.43
3967,272,MEDIUM,DONE,4,12.69
3968,272,LOW,DONE,56,11.51
3969,272,MEDIUM,DONE,54,14.65
3970,272,LOW,DONE,1,13.18
3971,272,HIGH,DONE,43,11.95
3972,272,MEDIUM,DONE,79,12.94
3973,272,HIGH,DONE,107,15.16
3974,272,MEDIUM,DONE,42,6.11
3975,272,HIGH,DELAYED,114,12.41
3976,272,HIGH,DELAYED,89,11.44
3977,272,HIGH,DELAYED,32,11.74
3978,272,HIGH,BLOCKED,84,16.78
3979,272,HIGH,BLOCKED,40,16.83
3980,272,HIGH,BLOCKED,32,12.04
3981,272,MEDIUM,BLOCKED,37,11.64
3982,272,LOW,BLOCKED,70,10.32
3983,272,LOW,BLOCKED,56,16.72
3984,272,MEDIUM,IN_PROGRESS,98,14.64
3985,272,LOW,IN_PROGRESS,77,10.32
3986,272,MEDIUM,TODO,37,11.17
3987,272,LOW,TODO,89,12.39
3988,273,LOW,DONE,66,15.79
3989,273,MEDIUM,DONE,104,12.68
3990,273,HIGH,DONE,7,14.3
3991,273,MEDIUM,DONE,71,18.39
3992,273,MEDIUM,DONE,26,11.58
3993,273,MEDIUM,DONE,18,9.38
3994,273,HIGH,DONE,75,8.35
3995,273,HIGH,DONE,4,9.94
3996,273,MEDIUM,DONE,131,13.45
3997,273,HIGH,DONE,56,20.43
3998,273,MEDIUM,DONE,44,11.75
3999,273,MEDIUM,DONE,93,10.35
4000,273,HIGH,DONE,133,10.98
4001,273,LOW,DONE,60,9.14
4002,273,MEDIUM,DONE,154,12.23
4003,273,MEDIUM,DONE,92,10.3
4004,273,LOW,DONE,64,14.36
4005,273,MEDIUM,DONE,92,11.91
4006,273,HIGH,DONE,21,13.09
4007,273,MEDIUM,DELAYED,86,12.14
4008,273,MEDIUM,BLOCKED,88,14.4
4009,273,MEDIUM,BLOCKED,11,10.67
4010,273,HIGH,BLOCKED,112,12.14
4011,273,MEDIUM,BLOCKED,66,13.65
4012,273,LOW,BLOCKED,85,16.41
4013,274,LOW,DONE,36,6.98
4014,274,MEDIUM,DONE,86,9.87
4015,274,LOW,DELAYED,50,16.15
4016,274,MEDIUM,BLOCKED,146,10.59
4017,275,MEDIUM,DONE,38,14.29
4018,275,MEDIUM,DONE,79,8.55
4019,275,LOW,DONE,78,9.03
4020,275,LOW,DONE,92,15.41
4021,275,MEDIUM,DONE,63,15.26
4022,275,LOW,DONE,44,15.53
4023,275,MEDIUM,DONE,75,9.87
4024,275,MEDIUM,DONE,14,12.33
4025,275,MEDIUM,DONE,75,13.35
4026,275,MEDIUM,DONE,45,6.54
4027,275,HIGH,DONE,60,6.17
4028,275,LOW,DONE,57,15.2
4029,275,HIGH,DONE,77,6.9
4030,275,LOW,DONE,78,10.41
4031,275,HIGH,DONE,71,14.63
4032,275,MEDIUM,DONE,89,9.01
4033,275,MEDIUM,DONE,52,6.68
4034,275,HIGH,DONE,6,14.67
4035,275,LOW,BLOCKED,32,4.97
4036,275,HIGH,BLOCKED,66,10.25
4037,275,HIGH,BLOCKED,34,10.02
4038,275,HIGH,BLOCKED,27,11.42
4039,275,MEDIUM,TODO,87,7.08
4040,276,LOW,DONE,51,7.96
4041,276,HIGH,DONE,59,10.55
4042,276,HIGH,DONE,52,8.74
4043,276,HIGH,DONE,19,10.73
4044,276,MEDIUM,DONE,3,11.67
4045,276,MEDIUM,DONE,25,10.87
4046,276,LOW,DONE,48,12.2
4047,276,LOW,DONE,78,9.32
4048,276,MEDIUM,DONE,28,8.81
4049,276,HIGH,DONE,12,7.49
4050,276,LOW,DELAYED,65,5.42
4051,276,MEDIUM,DELAYED,4,7.06
4052,276,HIGH,DELAYED,11,7.68
4053,276,HIGH,DELAYED,38,7.73
4054,276,LOW,DELAYED,1,9.57
4055,276,HIGH,TODO,53,10.27
4056,276,HIGH,IN_PROGRESS,50,10.76
4057,276,MEDIUM,IN_PROGRESS,69,10.61
4058,276,MEDIUM,TODO,12,5.69
4059,276,MEDIUM,IN_PROGRESS,27,12.16
4060,276,MEDIUM,IN_PROGRESS,68,6.85
4061,276,MEDIUM,IN_PROGRESS,38,4.9
4062,276,LOW,TODO,7,8.1
4063,276,MEDIUM,IN_PROGRESS,22,11.27
4064,277,MEDIUM,DONE,83,8.97
4065,277,HIGH,DONE,31,9.59
4066,277,MEDIUM,DONE,28,12.77
4067,277,MEDIUM,DONE,39,11.0
4068,277,MEDIUM,DONE,39,6.16
4069,277,MEDIUM,DONE,109,6.18
4070,277,MEDIUM,DONE,68,5.44
4071,277,MEDIUM,DONE,41,10.48
4072,277,MEDIUM,DONE,13,2.82
4073,277,HIGH,BLOCKED,85,3.68
4074,277,LOW,IN_PROGRESS,134,8.47
4075,277,MEDIUM,TODO,29,6.14
4076,277,MEDIUM,IN_PROGRESS,127,10.86
4077,277,HIGH,TODO,9,5.51
4078,277,MEDIUM,IN_PROGRESS,126,4.01
4079,277,MEDIUM,TODO,79,5.05
4080,277,MEDIUM,IN_PROGRESS,102,6.72
4081,277,HIGH,IN_PROGRESS,31,11.16
4082,277,MEDIUM,IN_PROGRESS,95,9.11
4083,278,MEDIUM,DONE,98,9.68
4084,278,HIGH,DONE,141,19.87
4085,278,MEDIUM,DONE,10,12.31
4086,278,HIGH,DONE,73,9.86
4087,278,MEDIUM,DONE,16,20.13
4088,278,MEDIUM,DELAYED,39,16.32
4089,278,MEDIUM,DELAYED,4,11.21
4090,278,MEDIUM,DELAYED,12,16.56
4091,278,MEDIUM,DELAYED,31,14.23
4092,278,MEDIUM,DELAYED,117,10.32
4093,278,HIGH,BLOCKED,89,16.53
4094,278,MEDIUM,BLOCKED,113,15.67
4095,278,MEDIUM,BLOCKED,87,16.18
4096,278,MEDIUM,IN_PROGRESS,62,14.94
4097,278,MEDIUM,TODO,117,10.2
4098,279,MEDIUM,DONE,92,10.89
4099,279,MEDIUM,DONE,46,5.12
4100,279,LOW,DONE,85,12.41
4101,279,MEDIUM,DONE,20,17.6
4102,279,HIGH,DONE,88,10.72
4103,279,LOW,DONE,51,12.15
4104,279,MEDIUM,DONE,61,7.49
4105,279,LOW,DONE,24,13.44
4106,279,HIGH,DONE,56,11.72
4107,279,MEDIUM,DONE,29,15.2
4108,279,MEDIUM,DONE,56,15.32
4109,279,MEDIUM,DONE,45,18.48
4110,279,MEDIUM,DONE,67,14.07
4111,279,HIGH,DONE,15,12.56
4112,279,HIGH,DONE,16,13.19
4113,279,HIGH,DONE,50,10.63
4114,279,MEDIUM,DONE,4,6.67
4115,279,HIGH,DONE,20,10.83
4116,279,MEDIUM,DONE,63,12.19
4117,279,LOW,DONE,90,8.88
4118,279,HIGH,DONE,82,10.32
4119,279,MEDIUM,DELAYED,84,9.42
4120,279,LOW,DELAYED,58,10.76
4121,279,LOW,DELAYED,82,12.84
4122,280,LOW,DONE,47,9.41
4123,280,LOW,DONE,35,9.77
4124,280,MEDIUM,DONE,12,12.74
4125,280,MEDIUM,DONE,4,6.24
4126,280,HIGH,DONE,41,5.28
4127,280,HIGH,DONE,33,1.88
4128,280,MEDIUM,DONE,9,5.0
4129,280,LOW,DELAYED,24,0.0
4130,280,HIGH,DELAYED,4,5.51
4131,280,HIGH,IN_PROGRESS,39,7.58
4132,281,LOW,DONE,18,16.12
4133,281,HIGH,DONE,7,10.1
4134,281,LOW,DONE,8,11.22
4135,281,HIGH,DONE,14,13.9
4136,281,MEDIUM,DONE,36,16.09
4137,281,MEDIUM,DONE,29,7.73
4138,281,MEDIUM,DONE,23,12.08
4139,281,MEDIUM,DONE,13,18.57
4140,281,MEDIUM,DONE,15,10.34
4141,281,MEDIUM,DONE,27,13.31
4142,281,LOW,DONE,35,13.08
4143,281,MEDIUM,DONE,37,13.06
4144,281,MEDIUM,DONE,39,13.56
4145,281,MEDIUM,DONE,33,13.23
4146,281,MEDIUM,DONE,39,12.73
4147,281,MEDIUM,DONE,12,9.08
4148,281,MEDIUM,DELAYED,44,15.55
4149,281,HIGH,DELAYED,22,17.46
4150,281,HIGH,DELAYED,47,9.37
4151,281,LOW,BLOCKED,7,15.34
4152,282,MEDIUM,DONE,15,6.23
4153,282,MEDIUM,DONE,5,6.14
4154,282,MEDIUM,DONE,106,8.41
4155,282,LOW,DONE,5,5.08
4156,282,MEDIUM,DONE,23,0.0
4157,282,HIGH,DONE,51,7.53
4158,282,HIGH,DONE,105,0.51
4159,283,LOW,DONE,22,19.19
4160,283,HIGH,DONE,78,22.16
4161,283,HIGH,DONE,85,19.93
4162,283,MEDIUM,DONE,101,24.53
4163,283,MEDIUM,DONE,59,15.22
4164,283,MEDIUM,DONE,41,18.63
4165,283,MEDIUM,DONE,6,20.28
4166,283,MEDIUM,DONE,123,16.5
4167,283,MEDIUM,DONE,81,18.27
4168,283,HIGH,DONE,31,18.25
4169,283,LOW,DONE,28,22.29
4170,283,MEDIUM,DONE,10,18.61
4171,283,HIGH,DONE,52,17.88
4172,283,MEDIUM,DONE,115,19.34
4173,283,MEDIUM,DONE,120,18.26
4174,283,HIGH,DONE,89,15.1
4175,283,HIGH,DONE,120,18.21
4176,283,MEDIUM,DONE,11,19.61
4177,283,MEDIUM,DONE,42,14.31
4178,283,MEDIUM,DONE,25,15.36
4179,283,MEDIUM,DONE,18,18.09
4180,283,LOW,DELAYED,13,18.37
4181,283,MEDIUM,DELAYED,12,17.31
4182,283,HIGH,DELAYED,112,22.2
4183,284,HIGH,DONE,33,9.36
4184,284,LOW,DONE,55,9.32
4185,284,MEDIUM,DONE,3,0.96
4186,284,MEDIUM,DONE,50,7.79
4187,284,MEDIUM,DONE,17,6.72
4188,284,MEDIUM,DONE,29,4.31
4189,284,HIGH,DONE,15,5.82
4190,284,LOW,DONE,26,6.86
4191,284,MEDIUM,DONE,24,6.01
4192,284,MEDIUM,DONE,23,6.58
4193,284,HIGH,DELAYED,54,8.18
4194,284,HIGH,DELAYED,36,8.45
4195,284,MEDIUM,DELAYED,20,4.29
4196,284,HIGH,DELAYED,3,2.48
4197,284,HIGH,DELAYED,4,11.08
4198,285,MEDIUM,DONE,30,6.82
4199,285,MEDIUM,DONE,54,7.19
4200,285,MEDIUM,DONE,84,4.24
4201,285,MEDIUM,DONE,75,4.69
4202,285,MEDIUM,DONE,1,6.07
4203,285,MEDIUM,DONE,36,5.36
4204,285,HIGH,DONE,84,8.84
4205,285,MEDIUM,DONE,61,4.3
4206,285,MEDIUM,DELAYED,29,3.74
4207,285,LOW,DELAYED,62,13.03
4208,285,MEDIUM,DELAYED,79,4.36
4209,285,MEDIUM,DELAYED,56,6.05
4210,286,MEDIUM,DONE,70,12.43
4211,286,MEDIUM,DONE,69,9.92
4212,286,HIGH,DONE,84,9.32
4213,286,MEDIUM,DONE,89,17.31
4214,286,LOW,DONE,42,11.74
4215,286,HIGH,DELAYED,44,8.87
4216,286,MEDIUM,DELAYED,68,10.33
4217,286,MEDIUM,DELAYED,23,13.25
4218,286,HIGH,DELAYED,73,10.39
4219,286,MEDIUM,BLOCKED,44,11.67
4220,287,MEDIUM,DONE,42,17.26
4221,287,MEDIUM,DONE,37,10.97
4222,287,MEDIUM,DONE,34,15.07
4223,287,MEDIUM,DONE,39,16.75
4224,287,HIGH,DONE,18,7.41
4225,287,HIGH,DONE,45,12.95
4226,287,MEDIUM,DONE,21,11.86
4227,287,MEDIUM,DONE,22,11.75
4228,287,LOW,DONE,18,16.21
4229,287,HIGH,DONE,13,10.23
4230,287,MEDIUM,DONE,18,14.52
4231,287,LOW,DONE,40,19.79
4232,287,MEDIUM,DONE,44,13.98
4233,287,MEDIUM,DONE,38,15.32
4234,287,LOW,DONE,42,12.54
4235,287,MEDIUM,DONE,14,12.44
4236,287,LOW,DONE,14,16.77
4237,287,MEDIUM,DONE,29,5.79
4238,287,MEDIUM,DONE,27,12.19
4239,287,HIGH,DONE,41,16.18
4240,288,MEDIUM,DONE,6,11.8
4241,288,MEDIUM,DONE,27,5.25
4242,288,MEDIUM,DONE,9,8.53
4243,288,HIGH,DONE,30,7.93
4244,288,MEDIUM,DONE,72,9.47
4245,288,MEDIUM,DONE,27,17.16
4246,288,MEDIUM,DONE,37,13.17
4247,288,HIGH,DELAYED,19,7.93
4248,288,MEDIUM,DELAYED,65,13.49
4249,288,MEDIUM,DELAYED,48,12.07
4250,288,MEDIUM,DELAYED,2,13.78
4251,288,MEDIUM,DELAYED,27,13.96
4252,288,LOW,BLOCKED,76,12.92
4253,288,LOW,IN_PROGRESS,49,9.59
4254,288,LOW,IN_PROGRESS,50,13.77
4255,288,LOW,TODO,73,7.07
4256,288,HIGH,TODO,7,16.58
4257,288,HIGH,TODO,32,11.19
4258,288,HIGH,IN_PROGRESS,76,10.24
4259,289,MEDIUM,DONE,36,13.37
4260,289,LOW,DONE,139,7.36
4261,289,HIGH,DONE,100,12.17
4262,289,LOW,DONE,33,18.37
4263,289,MEDIUM,DONE,136,18.23
4264,289,MEDIUM,DONE,159,17.46
4265,289,MEDIUM,DONE,58,13.31
4266,289,MEDIUM,DONE,21,14.79
4267,289,MEDIUM,DONE,124,11.88
4268,289,MEDIUM,DONE,56,17.94
4269,289,MEDIUM,DONE,2,11.43
4270,289,LOW,DONE,52,12.93
4271,289,LOW,DONE,4,12.67
4272,289,LOW,DONE,128,14.71
4273,289,HIGH,DONE,89,16.63
4274,289,LOW,DONE,38,16.83
4275,289,MEDIUM,DELAYED,67,21.0
4276,289,MEDIUM,DELAYED,17,9.87
4277,289,MEDIUM,DELAYED,102,16.42
4278,289,HIGH,DELAYED,159,14.54
4279,289,HIGH,BLOCKED,154,16.5
4280,289,MEDIUM,BLOCKED,138,12.79
4281,289,MEDIUM,TODO,14,13.44
4282,290,HIGH,DONE,29,11.91
4283,290,MEDIUM,DONE,53,7.72
4284,290,HIGH,DONE,29,9.09
4285,290,HIGH,DONE,54,7.8
4286,290,MEDIUM,DONE,21,4.48
4287,290,MEDIUM,DONE,1,6.77
4288,290,HIGH,DONE,23,9.54
4289,290,MEDIUM,DONE,44,7.72
4290,290,HIGH,DONE,40,10.36
4291,290,LOW,DONE,41,6.82
4292,290,LOW,DONE,48,6.12
4293,290,HIGH,DONE,3,8.73
4294,290,LOW,DONE,52,4.32
4295,290,MEDIUM,DONE,51,7.56
4296,290,MEDIUM,DONE,21,12.69
4297,290,MEDIUM,DELAYED,31,7.55
4298,290,MEDIUM,BLOCKED,30,5.69
4299,290,MEDIUM,BLOCKED,54,10.08
4300,290,MEDIUM,BLOCKED,7,8.28
4301,291,LOW,DONE,24,8.62
4302,291,MEDIUM,DONE,7,7.68
4303,291,HIGH,DONE,30,6.21
4304,291,HIGH,DONE,60,4.8
4305,291,MEDIUM,DONE,51,6.24
4306,291,HIGH,DONE,39,4.91
4307,291,MEDIUM,DONE,37,2.89
4308,291,HIGH,DONE,42,4.98
4309,291,LOW,DONE,39,6.25
4310,291,MEDIUM,DELAYED,47,5.07
4311,291,MEDIUM,DELAYED,41,7.19
4312,291,MEDIUM,DELAYED,57,13.4
4313,291,HIGH,DELAYED,28,6.9
4314,291,MEDIUM,DELAYED,34,5.32
4315,291,HIGH,DELAYED,3,6.98
4316,291,MEDIUM,DELAYED,57,8.09
4317,291,HIGH,BLOCKED,26,5.29
4318,291,HIGH,BLOCKED,33,10.0
4319,291,MEDIUM,IN_PROGRESS,9,9.25
4320,291,LOW,IN_PROGRESS,22,9.25
4321,292,MEDIUM,DONE,32,1.34
4322,292,MEDIUM,DONE,28,7.74
4323,292,MEDIUM,DONE,6,2.28
4324,292,MEDIUM,DONE,20,0.0
4325,292,MEDIUM,DONE,35,6.45
4326,292,MEDIUM,DONE,6,6.25
4327,292,MEDIUM,DONE,8,1.71
4328,292,HIGH,DONE,15,11.12
4329,292,MEDIUM,DONE,15,3.74
4330,292,HIGH,BLOCKED,36,6.56
4331,292,HIGH,BLOCKED,20,2.44
4332,292,HIGH,BLOCKED,26,1.99
4333,292,LOW,IN_PROGRESS,14,5.32
4334,292,HIGH,TODO,22,1.98
4335,292,MEDIUM,TODO,20,7.75
4336,293,LOW,DONE,113,6.8
4337,293,LOW,DONE,43,7.56
4338,293,HIGH,DONE,104,11.33
4339,293,MEDIUM,DONE,91,10.09
4340,293,MEDIUM,DONE,1,8.29
4341,293,LOW,DONE,42,5.82
4342,293,HIGH,DONE,108,5.54
4343,293,LOW,DONE,150,13.58
4344,293,MEDIUM,DONE,49,5.44
4345,293,LOW,DELAYED,66,8.34
4346,293,HIGH,DELAYED,119,12.99
4347,293,HIGH,DELAYED,114,12.01
4348,293,LOW,DELAYED,158,10.34
4349,293,MEDIUM,DELAYED,113,14.2
4350,293,MEDIUM,DELAYED,151,16.84
4351,294,LOW,DONE,12,11.19
4352,294,HIGH,DONE,63,8.61
4353,294,MEDIUM,DONE,11,10.79
4354,294,MEDIUM,DONE,11,6.14
4355,294,MEDIUM,DONE,27,13.73
4356,294,HIGH,DONE,17,15.16
4357,294,MEDIUM,DONE,20,16.06
4358,294,MEDIUM,DONE,38,9.6
4359,294,HIGH,BLOCKED,76,11.3
4360,295,LOW,DONE,28,15.67
4361,295,LOW,DONE,10,10.83
4362,295,MEDIUM,DONE,3,14.4
4363,295,HIGH,DONE,37,18.71
4364,295,HIGH,DONE,38,12.83
4365,295,MEDIUM,DELAYED,5,12.32
4366,296,LOW,DONE,49,9.84
4367,296,MEDIUM,DONE,36,10.29
4368,296,HIGH,DONE,99,11.19
4369,296,MEDIUM,DONE,58,17.32
4370,296,MEDIUM,DONE,114,9.37
4371,296,MEDIUM,DELAYED,74,8.06
4372,296,HIGH,BLOCKED,2,7.91
4373,296,HIGH,BLOCKED,52,14.74
4374,296,LOW,TODO,12,6.66
4375,296,MEDIUM,IN_PROGRESS,31,5.59
4376,296,MEDIUM,IN_PROGRESS,20,6.38
4377,297,MEDIUM,DONE,41,12.4
4378,297,LOW,DONE,22,15.18
4379,297,MEDIUM,DONE,25,7.09
4380,297,HIGH,DONE,97,9.29
4381,297,MEDIUM,DONE,61,7.82
4382,297,LOW,DONE,105,13.24
4383,297,HIGH,DONE,125,10.93
4384,297,HIGH,DONE,119,11.03
4385,297,MEDIUM,DONE,63,4.15
4386,297,LOW,DONE,53,8.57
4387,297,LOW,DONE,6,9.52
4388,297,HIGH,DONE,5,14.08
4389,297,HIGH,DONE,34,11.46
4390,297,MEDIUM,DONE,28,5.58
4391,297,HIGH,DONE,70,6.77
4392,297,LOW,DONE,87,3.97
4393,297,MEDIUM,DELAYED,19,8.4
4394,297,LOW,DELAYED,76,9.11
4395,297,HIGH,DELAYED,6,5.58
4396,297,HIGH,DELAYED,14,8.99
4397,297,MEDIUM,DELAYED,50,11.18
4398,298,HIGH,DONE,50,14.75
4399,298,MEDIUM,DONE,17,16.51
4400,298,LOW,DONE,20,11.97
4401,298,MEDIUM,DONE,31,17.1
4402,298,MEDIUM,DONE,2,16.56
4403,298,LOW,DONE,57,12.23
4404,298,MEDIUM,DONE,48,13.83
4405,298,MEDIUM,DONE,37,13.06
4406,298,HIGH,DONE,26,15.76
4407,298,MEDIUM,DONE,8,16.76
4408,298,MEDIUM,DONE,18,18.37
4409,298,HIGH,DONE,8,17.89
4410,298,HIGH,DONE,44,22.03
4411,298,MEDIUM,DONE,18,11.52
4412,298,HIGH,DONE,32,13.68
4413,298,MEDIUM,DELAYED,3,22.44
4414,299,HIGH,DONE,29,16.08
4415,299,HIGH,DONE,21,15.9
4416,299,MEDIUM,DONE,26,18.74
4417,299,HIGH,DONE,14,15.38
4418,299,HIGH,DONE,39,16.09
4419,299,MEDIUM,DONE,17,15.21
4420,299,HIGH,DONE,11,9.91
4421,299,LOW,DONE,9,15.27
4422,299,HIGH,DONE,14,17.39
4423,299,MEDIUM,DONE,33,11.13
4424,299,HIGH,DONE,46,15.1
4425,299,LOW,DONE,3,15.78
4426,299,HIGH,DONE,7,19.15
4427,299,MEDIUM,DONE,41,19.16
4428,299,HIGH,DONE,33,13.79
4429,299,MEDIUM,DELAYED,4,21.36
4430,299,MEDIUM,DELAYED,16,12.26
4431,299,HIGH,DELAYED,27,6.58
4432,299,HIGH,DELAYED,1,15.3
4433,299,LOW,DELAYED,32,10.63
4434,299,MEDIUM,DELAYED,30,20.95
4435,299,MEDIUM,BLOCKED,6,12.54
4436,299,MEDIUM,BLOCKED,25,16.13
4437,300,MEDIUM,DONE,14,8.5
4438,300,HIGH,DONE,43,9.5
4439,300,LOW,DONE,28,4.67
4440,300,MEDIUM,DONE,50,10.62
4441,300,LOW,DONE,21,2.89
4442,300,MEDIUM,DONE,67,6.15
4443,300,HIGH,DONE,4,1.04
4444,300,MEDIUM,DONE,69,6.33
4445,300,MEDIUM,DONE,51,4.77
4446,300,LOW,DELAYED,67,6.78
4447,300,HIGH,DELAYED,43,8.19
4448,301,MEDIUM,DONE,28,10.78
4449,301,HIGH,DONE,28,7.75
4450,301,LOW,DONE,25,3.97
4451,301,MEDIUM,DONE,61,7.91
4452,301,LOW,DELAYED,49,8.19
4453,301,MEDIUM,DELAYED,50,8.3
4454,301,MEDIUM,BLOCKED,15,13.13
4455,301,MEDIUM,BLOCKED,42,12.06
4456,301,LOW,TODO,12,10.03
4457,301,MEDIUM,IN_PROGRESS,10,14.26
4458,301,MEDIUM,IN_PROGRESS,14,6.1
4459,302,MEDIUM,DONE,9,5.29
4460,302,MEDIUM,DONE,88,10.08
4461,302,MEDIUM,DONE,83,3.69
4462,302,HIGH,DONE,15,9.82
4463,302,MEDIUM,DONE,65,8.12
4464,302,HIGH,DONE,4,8.82
4465,302,LOW,DONE,2,8.79
4466,302,MEDIUM,DONE,102,8.51
4467,302,MEDIUM,DELAYED,15,6.03
4468,302,LOW,DELAYED,60,7.07
4469,302,HIGH,TODO,3,7.26
4470,303,HIGH,DONE,1,13.03
4471,303,LOW,DONE,57,12.3
4472,303,MEDIUM,DONE,31,13.28
4473,303,MEDIUM,DONE,72,10.74
4474,303,HIGH,DONE,78,6.76
4475,303,HIGH,DONE,2,5.88
4476,303,MEDIUM,DELAYED,65,12.99
4477,303,MEDIUM,DELAYED,44,13.47
4478,303,LOW,BLOCKED,23,9.21
4479,304,MEDIUM,DONE,8,9.43
4480,304,MEDIUM,DONE,1,8.1
4481,304,LOW,DONE,61,10.85
4482,304,MEDIUM,DONE,1,11.08
4483,305,LOW,DONE,92,10.77
4484,305,LOW,DONE,162,8.6
4485,305,MEDIUM,DONE,105,10.82
4486,305,MEDIUM,DONE,152,6.74
4487,305,MEDIUM,DONE,87,11.08
4488,305,HIGH,DONE,124,6.93
4489,305,HIGH,DONE,129,13.2
4490,305,HIGH,DONE,58,8.56
4491,305,LOW,DONE,140,5.19
4492,305,MEDIUM,DONE,16,13.3
4493,305,MEDIUM,DONE,105,15.16
4494,305,MEDIUM,DONE,145,7.02
4495,305,HIGH,DONE,5,9.33
4496,305,HIGH,DONE,152,15.48
4497,305,HIGH,DONE,140,8.81
4498,305,MEDIUM,DONE,166,10.03
4499,305,MEDIUM,DELAYED,43,14.96
4500,305,MEDIUM,DELAYED,114,7.51
4501,305,MEDIUM,DELAYED,162,12.28
4502,305,LOW,DELAYED,108,9.07
4503,305,MEDIUM,DELAYED,43,14.37
4504,306,LOW,DONE,64,12.86
4505,306,LOW,DONE,67,13.44
4506,306,HIGH,DONE,34,3.8
4507,306,MEDIUM,DONE,47,11.22
4508,306,LOW,DONE,15,17.06
4509,306,MEDIUM,BLOCKED,88,8.62
4510,306,MEDIUM,BLOCKED,71,4.12
4511,306,MEDIUM,TODO,28,13.31
4512,306,HIGH,TODO,35,8.8
4513,307,LOW,DONE,58,14.38
4514,307,HIGH,DONE,31,7.11
4515,307,MEDIUM,DONE,19,8.43
4516,307,MEDIUM,DONE,67,9.59
4517,307,MEDIUM,DONE,41,0.24
4518,307,MEDIUM,DONE,47,10.29
4519,307,LOW,DONE,53,7.46
4520,307,MEDIUM,DONE,56,9.69
4521,307,MEDIUM,DONE,81,8.47
4522,307,MEDIUM,DONE,59,2.31
4523,307,MEDIUM,DELAYED,66,7.0
4524,307,LOW,DELAYED,39,7.4
4525,307,HIGH,DELAYED,45,7.22
4526,307,LOW,DELAYED,6,11.56
4527,307,HIGH,DELAYED,22,4.19
4528,307,MEDIUM,DELAYED,54,8.91
4529,307,MEDIUM,DELAYED,30,4.11
4530,307,HIGH,DELAYED,64,6.47
4531,307,MEDIUM,DELAYED,8,12.23
4532,307,MEDIUM,BLOCKED,9,8.18
4533,307,MEDIUM,BLOCKED,54,8.64
4534,307,HIGH,TODO,77,11.88
4535,307,HIGH,TODO,41,9.06
4536,307,HIGH,IN_PROGRESS,24,12.9
4537,308,LOW,DONE,116,8.65
4538,308,MEDIUM,DONE,43,9.91
4539,308,LOW,DONE,27,7.85
4540,308,LOW,DONE,110,9.9
4541,308,LOW,DELAYED,126,9.9
4542,308,LOW,DELAYED,51,12.52
4543,308,HIGH,DELAYED,51,10.43
4544,308,MEDIUM,BLOCKED,125,8.6
4545,309,HIGH,DONE,20,20.55
4546,309,MEDIUM,DONE,43,13.15
4547,309,MEDIUM,DONE,45,12.14
4548,309,LOW,DONE,1,14.89
4549,309,MEDIUM,DONE,51,11.68
4550,309,HIGH,DONE,44,12.21
4551,309,MEDIUM,DONE,45,14.74
4552,309,MEDIUM,DELAYED,11,6.29
4553,309,MEDIUM,DELAYED,26,12.65
4554,309,MEDIUM,DELAYED,45,15.49
4555,309,MEDIUM,TODO,3,12.38
4556,309,LOW,TODO,8,9.37
4557,309,HIGH,IN_PROGRESS,6,13.59
4558,310,LOW,DONE,34,8.0
4559,310,HIGH,DONE,81,15.03
4560,310,MEDIUM,DONE,89,10.38
4561,310,HIGH,DONE,10,8.05
4562,310,MEDIUM,DONE,126,7.7
4563,310,LOW,DONE,57,14.57
